class,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,23x,23y,23z,24x,24y,24z,lshoulder,rshoulder,lelbow,relbow
turn_left,0.608639121,0.52707088,-0.010615321,0.408193916,0.520774364,-0.036630005,0.745101452,0.539316177,-0.21068871,0.268857569,0.52439028,-0.088196173,0.762536883,0.354931146,-0.523497283,0.137362704,0.526275218,-0.328072339,0.580219865,0.897891223,0.010653665,0.452032089,0.896049261,-0.009470386,110,115,90,1
turn_left,0.608641505,0.527063549,-0.008808974,0.40804854,0.520699382,-0.038447082,0.744598091,0.538359642,-0.177114516,0.268910915,0.524519086,-0.088095337,0.775399148,0.355210215,-0.471607298,0.1373346,0.527221084,-0.31719777,0.580168545,0.89788419,0.011930437,0.45198822,0.896035612,-0.010654196,110,115,85,0
turn_left,0.609072864,0.527120471,-0.003371191,0.407806814,0.520829022,-0.03880325,0.744300425,0.537453771,-0.156261176,0.26954782,0.52482754,-0.123826183,0.79859966,0.368306905,-0.418721378,0.137924656,0.529888093,-0.393077344,0.580146134,0.897908509,0.013845818,0.451819897,0.896074593,-0.012602491,110,114,77,359
turn_left,0.609190106,0.527257323,-0.00096719,0.407262802,0.520855308,-0.03930385,0.741032422,0.540592968,-0.166277796,0.270104676,0.525453031,-0.121297933,0.799800277,0.388787597,-0.463496834,0.13838686,0.531979561,-0.361237109,0.580171227,0.897879362,0.016496439,0.451768219,0.896099508,-0.015123884,108,114,75,359
turn_left,0.609255314,0.527651608,0.004908555,0.40726319,0.521006942,-0.033307441,0.74045831,0.541176677,-0.179790825,0.270865709,0.525848389,-0.119309165,0.795434535,0.389071614,-0.48764497,0.138387889,0.532092214,-0.384666353,0.580160022,0.899083853,0.015608488,0.451632112,0.896401644,-0.014312781,108,114,76,359
turn_left,0.609187841,0.527790725,-0.000596999,0.40743342,0.52036792,-0.034660831,0.740915358,0.542472422,-0.209625155,0.270680219,0.524801195,-0.098717764,0.784382761,0.381649494,-0.558316827,0.138332233,0.531917334,-0.329848558,0.580111861,0.898819149,0.015137243,0.451657206,0.89624989,-0.013875914,108,114,81,359
turn_left,0.609042048,0.527850449,-0.004737417,0.407437235,0.520343065,-0.035307072,0.742384553,0.542738378,-0.219139069,0.26974982,0.52469933,-0.072842166,0.77216661,0.377555519,-0.564245462,0.138279155,0.531737864,-0.283051431,0.580099463,0.898521066,0.013682658,0.451666027,0.895726085,-0.01241478,108,114,86,359
turn_left,0.608806491,0.527854085,-0.009261345,0.407440096,0.52004081,-0.040978946,0.742395878,0.543185115,-0.219989613,0.268880218,0.5247069,-0.073416129,0.761257768,0.377327979,-0.564846933,0.138182744,0.531386316,-0.288940549,0.580099344,0.897272229,0.013807463,0.451718479,0.894880414,-0.012492989,108,114,90,359
turn_left,0.608709931,0.527733088,-0.027849253,0.407448143,0.519869804,-0.041224927,0.743621886,0.543119967,-0.263518035,0.268136322,0.525208831,-0.064170092,0.727101803,0.372227371,-0.601164401,0.13816601,0.531421065,-0.265562862,0.580209911,0.897159994,0.013131047,0.45184961,0.894624293,-0.01176427,108,114,102,359
turn_left,0.608529687,0.527701795,-0.035589665,0.40733704,0.519903541,-0.051301979,0.744271696,0.543392181,-0.290519327,0.26803875,0.526481688,-0.070978664,0.716649711,0.371987402,-0.63880074,0.138150066,0.531403482,-0.277097672,0.58022058,0.897154748,0.013134805,0.451871157,0.894626677,-0.011763433,108,114,106,1
turn_left,0.608595252,0.52734822,-0.060466629,0.407376915,0.519827008,-0.059623927,0.744961143,0.54372859,-0.335262865,0.268034667,0.526910961,-0.086228572,0.70509994,0.373200417,-0.690860212,0.137753934,0.531389177,-0.28388238,0.58035481,0.897025287,0.013044628,0.452049911,0.894619405,-0.011662414,108,114,110,1
turn_left,0.608554423,0.527271807,-0.055938445,0.407383829,0.520276546,-0.066262737,0.745817661,0.54373759,-0.317934096,0.265358806,0.526908696,-0.084628247,0.716806829,0.369258314,-0.684338629,0.135834157,0.531185269,-0.281329513,0.580361247,0.897242606,0.014329146,0.452128172,0.895040691,-0.012863773,108,114,106,1
turn_left,0.608346164,0.527513623,-0.030018264,0.40673247,0.520233929,-0.065672398,0.743562818,0.54506278,-0.196281821,0.265571386,0.52666837,-0.109403513,0.774933696,0.382522434,-0.512398124,0.136097327,0.531028867,-0.360055357,0.580332696,0.897735357,0.014413891,0.45208016,0.895260572,-0.012961974,107,114,86,1
turn_left,0.607687294,0.527595222,-0.011570528,0.406599462,0.520141959,-0.065540589,0.743056059,0.545052171,-0.205957532,0.264586478,0.526792943,-0.113842025,0.767685533,0.378321826,-0.537871838,0.135918453,0.531013429,-0.358780235,0.580336928,0.897161126,0.015123894,0.452242285,0.894888699,-0.013744448,107,114,89,1
turn_left,0.607239425,0.527935266,-0.006720596,0.40619269,0.520184457,-0.064079821,0.742693186,0.545501173,-0.211001873,0.26368767,0.526847124,-0.130295694,0.764333904,0.378006667,-0.547985435,0.135849908,0.530994296,-0.391089648,0.580354333,0.897123694,0.015499835,0.452244699,0.894904971,-0.014152224,107,114,90,1
turn_left,0.606801689,0.527942896,-0.011354585,0.405972064,0.520381153,-0.069981471,0.74291873,0.545527101,-0.214525297,0.263011396,0.527000189,-0.120942056,0.75951314,0.370702773,-0.561742902,0.135537833,0.530909956,-0.355187207,0.580365241,0.897021055,0.016043194,0.452246487,0.894907832,-0.014609572,107,115,92,1
turn_left,0.607184529,0.527999699,-0.038077269,0.406361729,0.520836115,-0.068256363,0.746015012,0.546820521,-0.295962155,0.26237753,0.526836634,-0.086387023,0.730281174,0.372519404,-0.662238598,0.135075346,0.530864835,-0.28237921,0.580364823,0.897622526,0.015004329,0.452172339,0.894928575,-0.013548356,108,115,103,1
turn_left,0.607236743,0.528001428,-0.036701351,0.406489313,0.521027267,-0.060194992,0.746698022,0.546840549,-0.291589618,0.262301534,0.526870549,-0.073086545,0.714766145,0.371527195,-0.646080196,0.135069221,0.530843198,-0.268250883,0.580338478,0.897697568,0.014133128,0.452129513,0.894968867,-0.012694833,108,115,108,1
turn_left,0.607652724,0.527999163,-0.037928808,0.406878561,0.521301985,-0.058266155,0.747204244,0.546839356,-0.293352544,0.263922304,0.526855588,-0.072389215,0.711869478,0.371529698,-0.64334321,0.135857254,0.530115426,-0.267765313,0.580325365,0.897703826,0.013893515,0.45212093,0.894971609,-0.012438138,108,115,109,1
turn_left,0.607850194,0.528000772,-0.038378906,0.407122195,0.521435082,-0.058853548,0.747774661,0.547042727,-0.288823068,0.263925701,0.526352465,-0.070418932,0.714025855,0.371539295,-0.64094156,0.13582541,0.529256403,-0.265174747,0.580346882,0.897701144,0.01423472,0.452160299,0.894984245,-0.012743862,108,115,109,1
turn_left,0.607840896,0.527905047,-0.036104936,0.407084644,0.520998955,-0.068035461,0.748070955,0.54723078,-0.233678147,0.261484623,0.526365936,-0.073976859,0.718315542,0.369775146,-0.549423158,0.133644015,0.528933406,-0.268976271,0.580346704,0.897633553,0.015503451,0.452286303,0.894991755,-0.013959831,108,115,107,1
turn_left,0.607632577,0.527975678,-0.02132793,0.406930149,0.520849347,-0.065011926,0.748037815,0.547622859,-0.211078569,0.26152271,0.526439548,-0.077213839,0.742295563,0.37009272,-0.539165556,0.133653849,0.528897822,-0.292406857,0.580282271,0.897026658,0.0158449,0.452290446,0.894698799,-0.014319223,108,115,100,1
turn_left,0.607574284,0.528154552,-0.018276097,0.406880856,0.520481884,-0.072839253,0.744895816,0.549408495,-0.169155702,0.262152314,0.52638036,-0.094807684,0.769359887,0.376168162,-0.477986574,0.133812115,0.528867006,-0.311267525,0.580259085,0.896324217,0.016843887,0.452258974,0.893681824,-0.015337065,107,115,91,1
turn_left,0.607461333,0.528320253,-0.018868063,0.406859934,0.520455122,-0.078131288,0.742670655,0.550230742,-0.168971121,0.264130622,0.526324034,-0.11202874,0.779940188,0.380741715,-0.47465834,0.13395533,0.528909981,-0.34207961,0.580238461,0.896297872,0.017208815,0.452320516,0.89370209,-0.015716122,106,115,87,1
turn_left,0.607466877,0.528726518,-0.010398552,0.406837553,0.520453095,-0.070020318,0.738999546,0.550628126,-0.182747215,0.264936596,0.526331306,-0.118144058,0.783939183,0.389039636,-0.504102111,0.134244084,0.529512465,-0.367569119,0.580255926,0.896298707,0.017200081,0.452325642,0.893691301,-0.015710853,105,115,84,1
turn_left,0.607505381,0.528730571,-0.000368299,0.406662703,0.520344615,-0.052818336,0.736994743,0.552790523,-0.190732449,0.26633507,0.527011514,-0.134947821,0.788092852,0.40378806,-0.563498378,0.135023519,0.53052336,-0.406915605,0.580235481,0.89632833,0.015929179,0.452228367,0.893655777,-0.014628321,104,114,82,1
turn_left,0.607626498,0.528854132,-0.003538283,0.406021982,0.520360351,-0.062924847,0.736269772,0.55384481,-0.177739456,0.266329646,0.527398705,-0.128589183,0.790633619,0.408329219,-0.507605433,0.135358274,0.530913353,-0.380251706,0.580235004,0.896239579,0.016545862,0.452203363,0.893496275,-0.015212685,104,114,81,1
turn_left,0.607526183,0.528958619,-0.004393364,0.406014204,0.52017653,-0.076461494,0.736911356,0.553832114,-0.16666624,0.266272902,0.527097881,-0.124572232,0.78651768,0.401855916,-0.469048977,0.135364145,0.530761838,-0.361461252,0.580221415,0.896229804,0.01848124,0.452230453,0.893498003,-0.017058307,104,114,83,1
turn_left,0.607525885,0.528964281,-0.010280516,0.405993789,0.52029717,-0.077371508,0.737302482,0.553753853,-0.177362755,0.266301334,0.527041018,-0.123918653,0.782899976,0.385133356,-0.493115276,0.13548027,0.530400038,-0.361458004,0.580228031,0.895615041,0.018547703,0.452274412,0.893231153,-0.017119883,104,114,86,1
turn_left,0.607448041,0.528591216,-0.010518972,0.406167269,0.520319223,-0.062380832,0.738945901,0.553158462,-0.210430592,0.267224491,0.527125001,-0.087397918,0.764100313,0.381541073,-0.562202811,0.136416227,0.530411422,-0.305687129,0.580223739,0.89511466,0.017369321,0.452345759,0.893105388,-0.015914202,104,114,92,1
turn_left,0.607375503,0.52841562,-0.011022504,0.406286091,0.520430744,-0.0569943,0.740662932,0.550836504,-0.230324984,0.267258853,0.527126729,-0.080446713,0.752835631,0.37237978,-0.590535164,0.136522159,0.530335009,-0.290276945,0.58027178,0.894515276,0.016411599,0.452504873,0.892719686,-0.014965763,105,114,96,1
turn_left,0.607596159,0.52807647,-0.026077202,0.40710783,0.521151006,-0.054661214,0.744532347,0.547919512,-0.269089878,0.267846912,0.527719676,-0.073122635,0.727061331,0.366786271,-0.613204181,0.136983261,0.530825257,-0.281850308,0.580346584,0.894754291,0.015536563,0.452587217,0.892715335,-0.014099541,107,114,104,1
turn_left,0.607893646,0.527995467,-0.031779807,0.407568038,0.521852851,-0.053193748,0.747125447,0.547934413,-0.281862468,0.2679784,0.52812916,-0.068576142,0.721266329,0.367733032,-0.630248785,0.137601614,0.5308128,-0.270006239,0.580375671,0.8948915,0.015313772,0.452620596,0.892590463,-0.013871782,108,114,106,1
turn_left,0.608013213,0.5279423,-0.042179175,0.40780744,0.521842241,-0.053712558,0.747618318,0.548100471,-0.289838642,0.268431216,0.528143108,-0.066469103,0.720555425,0.367839456,-0.640515983,0.137614504,0.530850828,-0.265916526,0.580098271,0.894880533,0.014589976,0.452412933,0.8920573,-0.013109172,108,114,107,1
turn_left,0.607993007,0.527941406,-0.039485924,0.407773346,0.521769702,-0.051433168,0.747533441,0.548134089,-0.271895707,0.268157721,0.529321313,-0.060896408,0.726690292,0.368405998,-0.616625905,0.137709767,0.531720638,-0.263706356,0.580104709,0.894681692,0.014290879,0.452390999,0.891853213,-0.01278946,108,114,105,2
turn_left,0.607827425,0.52754873,-0.03784246,0.407581031,0.521746695,-0.05195839,0.747632682,0.548166573,-0.267962247,0.266286314,0.530306995,-0.065091468,0.729958892,0.368513227,-0.607197642,0.137600198,0.532508612,-0.273568243,0.580129147,0.893398345,0.013723205,0.452393293,0.891147912,-0.012232859,107,114,104,2
turn_left,0.607640982,0.527581513,-0.030974621,0.407149166,0.521612465,-0.054858185,0.746851027,0.548029006,-0.247051954,0.266366571,0.530754089,-0.07827206,0.742133915,0.368891358,-0.603257895,0.138458908,0.533988059,-0.299387038,0.580061257,0.892107666,0.013778552,0.452442586,0.889925301,-0.012317088,108,114,100,2
turn_left,0.607610524,0.527695775,-0.028839922,0.40657863,0.521838725,-0.06904643,0.74462086,0.547998369,-0.210133195,0.266401947,0.530795217,-0.125555724,0.76968801,0.369936913,-0.536877751,0.137724429,0.534953058,-0.372161329,0.580059588,0.891874254,0.01413728,0.452347338,0.889439762,-0.01275449,107,114,90,2
turn_left,0.607608199,0.527794063,-0.028717762,0.406336963,0.522184432,-0.074394681,0.742364705,0.548241675,-0.197941333,0.266410291,0.530871749,-0.132777795,0.781756878,0.374075949,-0.520428836,0.136966124,0.535985172,-0.378067404,0.580061078,0.891882002,0.014513379,0.452077776,0.88944,-0.01316769,107,114,86,1
turn_left,0.607609391,0.528015912,-0.027224595,0.406028211,0.522323489,-0.074083075,0.740801871,0.547880709,-0.180029869,0.266268551,0.530970752,-0.13502726,0.795887709,0.388634622,-0.480590165,0.135779098,0.537236452,-0.390426725,0.580040216,0.891920626,0.014439868,0.451815665,0.889456689,-0.013115471,107,114,79,1
turn_left,0.607812941,0.528031945,-0.032085199,0.405856311,0.522489965,-0.080563106,0.739864886,0.547789872,-0.19020851,0.265928566,0.531011939,-0.144021913,0.799666703,0.401592791,-0.50290966,0.133766994,0.53770107,-0.386630356,0.580040812,0.891881227,0.014222847,0.451450974,0.88935101,-0.012934203,106,114,76,1
turn_left,0.607769072,0.528032899,-0.031640049,0.405695528,0.522269309,-0.079850301,0.739881337,0.547816217,-0.186723754,0.265227139,0.52698046,-0.131879419,0.791064501,0.395457864,-0.501681089,0.13330327,0.52982372,-0.347814709,0.579959929,0.893017173,0.014622959,0.451452732,0.890385926,-0.013300093,106,115,80,1
turn_left,0.607844234,0.528558433,-0.031363674,0.407007545,0.52198565,-0.07312417,0.742538035,0.549959362,-0.246466845,0.264859855,0.526138961,-0.100252375,0.770437777,0.390342623,-0.632577658,0.13334538,0.527963877,-0.300417632,0.579965174,0.892604887,0.014627405,0.451460421,0.890328646,-0.013301124,106,115,89,1
turn_left,0.607963085,0.528603852,-0.026953841,0.407096058,0.521817207,-0.074967757,0.742802262,0.553247988,-0.209931344,0.265153944,0.526072085,-0.111518458,0.770489752,0.384956658,-0.566536069,0.136182398,0.527874291,-0.351822197,0.579893053,0.89239347,0.017551389,0.451403797,0.890321076,-0.016062425,105,115,91,1
turn_left,0.608410239,0.529835939,-0.010185706,0.407085717,0.521694958,-0.071339615,0.740422487,0.554264903,-0.178229764,0.266598642,0.526064336,-0.119661763,0.784468412,0.39595595,-0.508873463,0.137894183,0.528067648,-0.370028526,0.579893708,0.892549157,0.018663749,0.451419681,0.890327215,-0.017194066,105,115,85,1
turn_left,0.608706117,0.53048414,-0.002669023,0.407211244,0.521626413,-0.068154253,0.740044236,0.554186165,-0.16314958,0.268759906,0.526028991,-0.118693754,0.795231164,0.40316689,-0.473928303,0.138929173,0.527853608,-0.362835467,0.579838812,0.892551124,0.02097569,0.451423168,0.890363395,-0.019510861,105,115,80,1
turn_left,0.609301507,0.530903161,-0.015474153,0.407205999,0.521577954,-0.075567193,0.739819646,0.554182887,-0.175548434,0.26785785,0.525365889,-0.118247285,0.796381891,0.40620929,-0.498024374,0.137991697,0.526686072,-0.355970114,0.579759598,0.89256233,0.020900358,0.451357603,0.890667081,-0.019392148,105,115,79,1
turn_left,0.609335244,0.5312832,-0.020204749,0.407114655,0.52134496,-0.081992939,0.739688158,0.554828703,-0.172109902,0.266537309,0.524617434,-0.121022061,0.796890676,0.407172292,-0.486590922,0.13655445,0.525779247,-0.355092466,0.579768062,0.892564774,0.020796683,0.451338679,0.890895724,-0.019313602,105,115,79,1
turn_left,0.609331965,0.531273603,-0.020300984,0.407105297,0.521178424,-0.080839701,0.740604699,0.555288672,-0.176895842,0.265928566,0.523938537,-0.113240875,0.796247959,0.399848014,-0.495637715,0.135917753,0.524334013,-0.331325769,0.579760551,0.89271009,0.020715693,0.451331377,0.891090691,-0.019242737,105,116,81,1
turn_left,0.609309912,0.531254888,-0.020329027,0.407100201,0.521079659,-0.080177769,0.741508126,0.555356562,-0.181463093,0.264301956,0.523175657,-0.106681325,0.790747046,0.388667941,-0.516129494,0.135438859,0.52299577,-0.319024801,0.579753041,0.89267379,0.020616798,0.451263338,0.890980184,-0.019145062,105,116,84,1
turn_left,0.609297872,0.531182528,-0.020545136,0.407164633,0.521031082,-0.080026433,0.741975188,0.556522191,-0.187622279,0.26376158,0.523075402,-0.098159745,0.779298723,0.386042386,-0.525789976,0.135019243,0.522108972,-0.305689305,0.579840124,0.89267379,0.020533482,0.451377004,0.891030073,-0.019052615,105,116,88,1
turn_left,0.609315753,0.531455636,-0.03894696,0.408131182,0.521073103,-0.073935293,0.745953798,0.556499481,-0.274436891,0.263525397,0.523076892,-0.085052624,0.755737484,0.377322853,-0.651133418,0.134876534,0.521363914,-0.281322777,0.579860985,0.892633975,0.017930616,0.451398909,0.891201437,-0.016389262,106,116,97,2
turn_left,0.609460652,0.531565905,-0.042277269,0.408829361,0.52109766,-0.062991485,0.747924566,0.556126416,-0.313067973,0.263543814,0.523086667,-0.076816007,0.735423267,0.374799639,-0.706876993,0.134871751,0.521285236,-0.269504398,0.57995826,0.893635631,0.015760811,0.451445669,0.891972661,-0.014228526,106,116,104,2
turn_left,0.609512329,0.531656623,-0.045574594,0.409149736,0.521070719,-0.063540705,0.748644829,0.556061864,-0.294517487,0.263973653,0.523099363,-0.074399821,0.731822789,0.374228328,-0.660237789,0.13507089,0.521608651,-0.267813385,0.579966903,0.893609226,0.0157809,0.451609045,0.891929328,-0.014249505,107,116,105,1
turn_left,0.608824134,0.531417847,-0.039550371,0.409144074,0.52105087,-0.060469102,0.748539388,0.555547178,-0.286041051,0.263978571,0.523034632,-0.07250008,0.739771426,0.373855412,-0.629000306,0.135239035,0.521666586,-0.271819949,0.579945445,0.893513143,0.015421997,0.451782882,0.891868353,-0.013898326,107,116,103,1
turn_left,0.60855335,0.531366944,-0.026815016,0.409006208,0.521018803,-0.061517052,0.748427272,0.555612564,-0.240595341,0.263975322,0.523041427,-0.076375954,0.741302609,0.374397367,-0.589214981,0.13556163,0.521686971,-0.278112143,0.579929054,0.893515646,0.016331062,0.451849699,0.892084837,-0.014757073,107,116,102,1
turn_left,0.608499169,0.531355023,-0.015163642,0.40890485,0.521013856,-0.061934702,0.746808231,0.556309998,-0.181724548,0.266467452,0.523271799,-0.111181915,0.767742276,0.37969768,-0.49995026,0.137924001,0.522693336,-0.365174621,0.579804361,0.893512487,0.017519515,0.451679289,0.891914368,-0.015978653,106,116,93,1
turn_left,0.609074116,0.531357288,-0.015208957,0.408848137,0.521107495,-0.063893311,0.74577409,0.555949092,-0.168329656,0.266493261,0.524220169,-0.11140126,0.802222908,0.403587222,-0.479067028,0.138086572,0.525039852,-0.346091449,0.579822958,0.893617272,0.017465016,0.451756299,0.891929746,-0.015941918,106,115,80,1
turn_left,0.609219074,0.531375587,-0.016243031,0.408629119,0.5210585,-0.06652014,0.745157242,0.555934191,-0.174748793,0.266476035,0.525011063,-0.113854311,0.811798692,0.416321218,-0.493371665,0.138069317,0.526441753,-0.342104018,0.579814434,0.893610537,0.017133841,0.451609522,0.891929686,-0.015635388,106,115,75,1
turn_left,0.609263182,0.531523287,-0.016895259,0.408389479,0.521098673,-0.067707136,0.744197488,0.556225538,-0.171556592,0.266493767,0.525907099,-0.117603675,0.811555028,0.424177289,-0.490635961,0.138866127,0.529830098,-0.359085917,0.579796791,0.893731833,0.016446237,0.451590359,0.891934037,-0.014990015,106,115,73,0
turn_left,0.609186292,0.531499028,-0.017550131,0.408379883,0.521098316,-0.073788673,0.740931869,0.560561776,-0.190602109,0.266879976,0.525901973,-0.120184973,0.805810928,0.418281615,-0.550584376,0.139005706,0.529771209,-0.358862877,0.579685569,0.894062817,0.017596018,0.45133242,0.892058134,-0.016076,103,115,78,0
turn_left,0.609047055,0.531504095,-0.015724529,0.408370733,0.521251738,-0.063911572,0.740652263,0.561554074,-0.201910451,0.267593712,0.525655925,-0.111578882,0.799901068,0.416449696,-0.577778101,0.139724866,0.529511094,-0.3517178,0.57959187,0.894716561,0.01739631,0.451149225,0.892255247,-0.015895005,103,115,81,0
turn_left,0.609033227,0.532111526,-0.022302333,0.408678055,0.521475255,-0.060520016,0.744468272,0.561428726,-0.247490212,0.266908884,0.524917245,-0.072945185,0.765295267,0.387967408,-0.609307289,0.138729364,0.526821971,-0.266572326,0.579697132,0.894867837,0.017378161,0.451435179,0.892610371,-0.01586758,104,115,95,1
turn_left,0.60946095,0.532416463,-0.042033412,0.409582913,0.522027075,-0.062401503,0.746261716,0.561330199,-0.305689514,0.267236531,0.524891555,-0.072698876,0.738237023,0.379471928,-0.685994267,0.138570756,0.52598685,-0.261759967,0.579826236,0.895119607,0.017372254,0.451509386,0.892974675,-0.015860213,105,115,104,1
turn_left,0.610507786,0.532437682,-0.058793314,0.410910845,0.522126615,-0.061186545,0.747408032,0.561270356,-0.340587795,0.268193275,0.524813771,-0.068615362,0.713658452,0.381045043,-0.715094924,0.138658136,0.525940061,-0.246933416,0.580008864,0.89585948,0.016812991,0.45162344,0.893499792,-0.015276782,105,115,112,1
turn_left,0.611301363,0.532439291,-0.064175203,0.411657989,0.522146821,-0.052704234,0.748812973,0.562324941,-0.353078008,0.268625736,0.524810612,-0.062267251,0.709445894,0.381228954,-0.735728145,0.138618261,0.525586784,-0.240410179,0.580085397,0.896268606,0.013936417,0.451572835,0.893520296,-0.01244968,105,115,115,1
turn_left,0.611291111,0.532378852,-0.057889462,0.411597073,0.522099078,-0.051707812,0.748702228,0.563796282,-0.32920447,0.268553615,0.524757028,-0.060930002,0.711104095,0.382119745,-0.707247555,0.138389498,0.523798466,-0.240573168,0.579950929,0.896355212,0.013976713,0.451534182,0.893500388,-0.012487216,104,115,115,1
turn_left,0.611283183,0.532369018,-0.054120831,0.411486298,0.522095978,-0.052513666,0.748675823,0.563833177,-0.312896848,0.26853928,0.52475363,-0.062209457,0.715051532,0.382425636,-0.682291269,0.138506129,0.523303747,-0.245773524,0.579831064,0.896292806,0.014004883,0.451476097,0.892814517,-0.012515667,104,115,113,2
turn_left,0.61044091,0.531368375,-0.039324552,0.411129385,0.521944642,-0.053169571,0.748649776,0.563261151,-0.241695046,0.267487049,0.524753749,-0.061470397,0.728682458,0.37593922,-0.587316692,0.138918057,0.523266613,-0.253954649,0.579747558,0.895826578,0.014031986,0.451456934,0.892413259,-0.012542985,104,115,109,2
turn_left,0.610108137,0.531194508,-0.032047033,0.41111654,0.52188164,-0.054012585,0.748459101,0.563191056,-0.220371038,0.265540719,0.524861515,-0.059969634,0.745868146,0.377117634,-0.569007695,0.138713181,0.523382008,-0.257748187,0.579694629,0.895383,0.014055265,0.451456308,0.892283082,-0.012565428,104,116,104,2
turn_left,0.6097821,0.531191766,-0.024595756,0.410445511,0.521805882,-0.059587818,0.744247079,0.562716365,-0.179143503,0.266422421,0.525328279,-0.084097169,0.781285346,0.387293905,-0.510021687,0.139230266,0.527845562,-0.305615485,0.579611897,0.894901454,0.014153525,0.451400459,0.891972601,-0.012691708,103,115,91,0
turn_left,0.60955596,0.531195819,-0.032607831,0.410432637,0.521736324,-0.057364952,0.744277358,0.562561929,-0.256607115,0.266783565,0.526263058,-0.070041999,0.752463341,0.384037346,-0.649299562,0.140074164,0.529642105,-0.275589168,0.579460979,0.894594848,0.01406842,0.451402426,0.891977608,-0.012584602,103,115,100,0
turn_left,0.609484136,0.530986786,-0.034392621,0.410420328,0.521727204,-0.049138196,0.744295001,0.562518835,-0.298733652,0.267849475,0.526457012,-0.05236128,0.71865809,0.38384524,-0.687665582,0.140206128,0.531941175,-0.237859011,0.579449177,0.89454484,0.013671169,0.4513987,0.89189285,-0.012173795,103,115,111,359
turn_left,0.609289765,0.53075248,-0.049496502,0.410349309,0.521608055,-0.055463344,0.744313419,0.562195539,-0.312513262,0.268043101,0.526701331,-0.055734359,0.716337085,0.382623702,-0.700326443,0.140330732,0.532808006,-0.244689196,0.579432368,0.894509256,0.013475649,0.451477289,0.891872048,-0.01197999,103,115,112,359
turn_left,0.608134389,0.530753195,-0.045412831,0.409720719,0.521597564,-0.058861904,0.744347572,0.562113643,-0.272138178,0.266246259,0.5271402,-0.056982595,0.726374984,0.377343863,-0.654574394,0.138119489,0.53337723,-0.253490299,0.579411924,0.893655241,0.013544604,0.451463372,0.891751826,-0.012029608,103,115,109,359
turn_left,0.607450664,0.53075248,-0.037492525,0.409064919,0.521624207,-0.064375177,0.744179308,0.561542273,-0.236207679,0.264090359,0.527408898,-0.062198889,0.744796157,0.377623618,-0.599455476,0.136081681,0.533904433,-0.269237727,0.579347074,0.893641472,0.013676867,0.451462358,0.891780019,-0.012164625,104,115,102,359
turn_left,0.607053757,0.530789077,-0.026325408,0.408150613,0.521862626,-0.06597326,0.739719272,0.561547339,-0.177116364,0.263867825,0.528499365,-0.086238191,0.775377512,0.390017211,-0.501403689,0.13577345,0.535283983,-0.312930971,0.579201341,0.893651664,0.013915218,0.451161206,0.891775668,-0.012419117,103,115,91,360
turn_left,0.607054949,0.53104043,-0.027146528,0.408073276,0.522166014,-0.073543757,0.737942576,0.561485469,-0.193983853,0.264378816,0.528746426,-0.107487641,0.793569624,0.398336589,-0.541739345,0.135758847,0.535969615,-0.343539417,0.579196513,0.894148111,0.014125472,0.451047599,0.89204973,-0.012624433,102,115,84,359
turn_left,0.607988596,0.531044364,-0.035166278,0.407827854,0.522243559,-0.099231951,0.739931107,0.558683634,-0.133260816,0.26451686,0.528788328,-0.134797841,0.827287197,0.418162018,-0.395196438,0.13571389,0.536235213,-0.363501102,0.579212666,0.894180238,0.014249757,0.451045454,0.892123163,-0.012771172,104,115,70,359
turn_left,0.609062135,0.531406522,-0.03873571,0.407621562,0.522617519,-0.098523006,0.740543604,0.558309615,-0.138812006,0.264540255,0.528793275,-0.131775141,0.830642998,0.432076871,-0.409566939,0.135676682,0.536392331,-0.355564713,0.579114318,0.89490515,0.014240962,0.450878769,0.892361283,-0.012768807,104,115,66,359
turn_left,0.609447539,0.531478226,-0.046379618,0.407197326,0.522617221,-0.114495412,0.740589797,0.558304667,-0.13547568,0.264472008,0.528679013,-0.149223775,0.831520379,0.435569793,-0.399312168,0.134972066,0.536319494,-0.37281546,0.57905674,0.89514786,0.014864793,0.450686693,0.89276284,-0.013399465,104,115,65,359
turn_left,0.609550595,0.531470001,-0.042474881,0.407197386,0.522377074,-0.105765618,0.741243243,0.557359934,-0.12878789,0.26545316,0.528062046,-0.135899603,0.826630235,0.428836614,-0.39634344,0.136313185,0.535952151,-0.35935241,0.579131186,0.895199418,0.015700253,0.450722843,0.892791569,-0.01422028,105,115,68,359
turn_left,0.609587073,0.531636536,-0.038858511,0.407142639,0.522331953,-0.096105985,0.74120605,0.557757795,-0.187954351,0.265586108,0.527947009,-0.131488353,0.817467213,0.429806739,-0.554011583,0.136924937,0.535824895,-0.37141791,0.579128206,0.895595253,0.015611658,0.450591564,0.893336654,-0.014130329,104,115,70,359
turn_left,0.609557688,0.531567395,-0.033124063,0.407470703,0.522313833,-0.072889104,0.73893261,0.56358391,-0.205130666,0.265960306,0.527555227,-0.077420205,0.79332155,0.419464797,-0.573541999,0.137738794,0.535599649,-0.288345814,0.579106867,0.895643294,0.015432015,0.450558364,0.893248558,-0.013909029,102,115,83,359
